id,audio_sec,true_text,pred_text,cer,wer,latency_sec,rtf,cpu_pct,ram_mb,sys_ram_pct
011_K00013347-BMG30-L1N2D1-E-K0KK-03136795,5.12,매번 조금씩 밥을 남겨서 아깝다는 생각이 들기도 한다,매번 조금씩 밥을 남겨서 아깝다는 생각이 들기도 한다,0.0,0.0,2.008429527282715,0.39227139204740524,21.711111111111112,515.08203125,81.5
011_K00013347-BMG30-L1N2D1-E-K0KK-03137263,6.144,물티슈로 선생님 책상을 닦고 바닥을 쓸고 볼펜 종이 등을 정리하는 역할을 했다,물티슈로 선생님 측상을 닫고 바닥을 쓸고 볼펜 종이 등을 정리하는 역할을 냈다,0.06976744186046512,0.25,2.3694050312042236,0.3856453501308958,21.716666666666665,500.484375,81.4
011_K00013347-BMG30-L1N2D1-E-K0KK-03139454,5.12,닭갈비에 들어가는 닭고기도 맛있지만 고구마와 쫄깃한 떡이 나는 더 맛있다,닭갈비에 들어간 닭고기도 맛있지만 고구마 쫄깃한 떡이 나는 더 맛있다,0.075,0.2,2.2126052379608154,0.43214946053922176,22.294444444444444,499.00390625,81.4
011_K00013347-BMG30-L1N2D1-E-K0KK-03139500,4.096,이박 삼일로 수유 영어캠프를 간다,2박3일로 수요 영어 캠프를 간다,0.2777777777777778,0.8,2.0319132804870605,0.49607257824391127,21.933333333333334,513.703125,81.5
011_K00013347-BMG30-L1N2D2-E-K0KK-02763527,7.168,학생에게는 가장 중요하고 누구든지 피할 수 없는 시험을 치러야 한다,학생에게는 가장 중요하고 누구든지 피할 수 없는 시험을 치러야 한다,0.0,0.0,2.1916987895965576,0.3057615498879126,22.13888888888889,496.6875,81.4
011_K00013348-BFG30-L1N2D1-E-K0KK-02266879,9.92,청소기로 청소도 하고 물걸레로 걸레질도 해야 하는데 시간이 부족해서 다 못했다,청소비로 청소도 하고 물걸래로 권레질도 해야 하는데 시간이 부족해서 다 못했다,0.06976744186046512,0.2727272727272727,2.2669894695281982,0.22852716426695546,21.927777777777777,499.375,81.4
011_K00013348-BFG30-L1N2D1-E-K0KK-02576394,10.944,오늘은 내 친구 윤민이의 생일 파티가 있어서 친구들과 함께 파티 장소로 갔다,오늘은 내 친구 윤민이의 생일 파티가 있어서 친구들과 함께 파티 장소로 갔다,0.0,0.0,2.2110369205474854,0.20203188235996758,22.227777777777778,498.89453125,81.4
011_K00013348-BFG30-L1N2D1-E-K0KK-02610712,9.728,이번에는 수학 영어 성적은 좋았지만 사회와 과학 점수가 안 좋았다,이번에는 수학 영어 성적은 좋았지만 사회와 과학 점수가 안 좋았다,0.0,0.0,2.302976369857788,0.23673688012518382,21.85,497.890625,81.7
011_K00013348-BFG30-L1N2D1-E-K0KK-02640346,8.704,새로 이사 한 집은 예전 집보다 넓어서 동생이랑 놀기 좋았다,새로 이사한 집은 예전 집보다 넓어서 동생이랑 놀기 좋았다,0.030303030303030304,0.2,2.1886096000671387,0.25144871324300766,21.866666666666667,497.78515625,81.7
011_K00013348-BFG30-L1N2D1-E-K0KK-02640391,11.456,그 아파트에서 조금만 걸어가면 주시경 공원도 있었고 소파 방정환 선생님의 생가도 있었다,그 아파트에서 조금만 걸어가면 주식영 공원도 있었고 소파 방정환 선생님의 생가도 있었다,0.041666666666666664,0.08333333333333333,2.3549423217773438,0.2055640993171564,22.044444444444444,500.89453125,81.9
011_K00013348-BFG30-L1N2D1-E-K0KK-02646820,8.128,다음에 또 이사하게 되면 내가 엄마 아빠를 더 많이 도와드려야겠다,다음에 또 이사하게 되면 내가 엄마 아빠를 더 많이 도와드려야겠다,0.0,0.0,2.151726484298706,0.26473012848163213,21.938888888888886,496.76171875,81.8
011_K00013348-BFG30-L1N2D1-E-K0KK-02649089,7.232,내일 축구 수행평가를 보는데 잘 볼 수 있을지 걱정이다,내일 축구 수행 평가를 보는데 잘 볼 수 있을지 걱정이다,0.03333333333333333,0.2222222222222222,2.080505132675171,0.28768046635442074,22.13888888888889,515.0390625,81.9
011_K00013348-BFG30-L1N2D1-E-K0KK-02665567,12.096,잡월드와 키자니아는 직업 체험을 할 수 있는 곳이라 구조는 비슷하지만 규모는 차이가 있었다,자벌두와 피자니아는 직업 체험을 할 수 있는 곳이라 구조는 비슷하지만 규모는 차이가 있었다,0.08,0.15384615384615385,2.3797333240509033,0.19673721263648342,22.077777777777776,501.609375,81.7
011_K00013348-BFG30-L1N2D1-E-K0KK-02665979,9.664,두 가지 방법이었는데 계단에서 내려오는 것과 줄을 타고 내려오는 것이다,두 가지 방법이었는데 대단에서 내려오는 것과 줄을 타고 내려오는 것이다,0.02564102564102564,0.1,2.227871894836426,0.2305331017007891,21.844444444444445,498.77734375,81.6
011_K00013348-BFG30-L1N2D1-E-K0KK-02666051,11.264,아파트 십일층 높이에서 줄을 타고 내려 오는데 재미 있어서 두 번이나 줄을 타고 내려왔다,아파트 11층 높이에서 줄을 타고 내려오는데 재미있어서 두 번이나 줄을 타고 내려왔다,0.08163265306122448,0.35714285714285715,2.2362728118896484,0.1985327425328168,21.950000000000003,498.96875,81.7
011_K00013348-BFG30-L1N2D1-E-K0KK-02674749,8.704,내 얼굴은 울상이 되었고 선생님께 이 사실을 급히 알렸다,내 얼굴은 울상이 되었고 선생님께 이 사실을 급히 알렸다,0.0,0.0,3.453399181365967,0.3967600162414943,21.9,515.4453125,83.3
011_K00013348-BFG30-L1N2D1-E-K0KK-02675447,10.304,광복절은 우리나라가 일본으로부터 독립 한 날을 기리는 것이다,광복절은 우리 나라가 일본으로부터 독립한 나를 기리는 것이다,0.12121212121212122,0.625,2.9067282676696777,0.28209707566670006,21.688888888888886,496.8671875,83.9
011_K00013348-BFG30-L1N2D1-E-K0KK-02680298,11.072,엄마께서는 롯데월드에 가면 여러가지 놀이기구에 맛있는 음식들이 있다고 하셔서 동생도 좋아했다,엄마께서는 롯데월드에 가면 여러 가지 놀이기구에 맛있는 음식들이 있다고 하셔서 동생도 좋아했다,0.0196078431372549,0.18181818181818182,3.3305437564849854,0.3008077814744387,21.633333333333333,500.69140625,87.1
011_K00013348-BFG30-L1N2D1-E-K0KK-02680985,9.472,그때가 내가 세 살 때라고 하니 참 오래 전부터 다녔던 고깃집이다,그때가 내가 3살 때라고 하니 참 오래 전부터 다녔던 고기집이다,0.08333333333333333,0.2727272727272727,2.899508237838745,0.3061136230826378,22.072222222222223,496.8125,87.0
011_K00013348-BFG30-L1N2D1-E-K0KK-02681078,9.28,그 집은 소 갈비살을 파는데 생갈비살도 있고 양념갈비살도 있다,그 집은 소갈비살을 파는데 생갈비살도 있고 양념갈비살도 있다,0.029411764705882353,0.2222222222222222,2.9820752143859863,0.32134431189504165,22.11111111111111,498.76953125,87.0
011_K00013348-BFG30-L1N2D1-E-K0KK-02682280,8.448,처음으로 남자 선생님이 담임 선생님이 되어서 긴장이 된다,처음으로 남자 선생님이 단임 선생님이 되어서 긴장이 된다,0.03225806451612903,0.125,2.7023661136627197,0.3198823524695454,21.772222222222222,515.60546875,83.2
011_K00013348-BFG30-L1N2D1-E-K0KK-02689446,9.6,그 크기가 내 얼굴의 두 배나 되었고 고기와 버섯 호박 김치를 올려서 구워먹었다,그 크기가 내 얼굴에 두 배나 되었고 고기와 버섯 호박 김치를 올려서 구워 먹었다,0.045454545454545456,0.23076923076923078,2.9100584983825684,0.3031310935815176,21.544444444444444,500.63671875,83.2
011_K00013348-BFG30-L1N2D1-E-K0KK-02693957,7.552,싱가포르는 역시 야경이 멋있는 것 같다,싱가포르는 역시 야경이 멋있는 것 같다,0.0,0.0,2.52825927734375,0.33478009498725503,22.049999999999997,515.29296875,83.3
011_K00013348-BFG30-L1N2D1-E-K0KK-02693993,14.08,그렇지만 선생님이 수업 시간에 재미있는 이야기도 많이 해 주시고 먼저 다가와 말도 걸어 주셔서 이제는 어색하지 않다,그렇지만 선생님이 수업시간에 재미있는 이야기도 많이 해주시고 먼저 다가와 말도 걸어주셔서 이제는 어색하지 않다,0.046875,0.35294117647058826,3.001920700073242,0.2132045951756564,21.87777777777778,501.81640625,82.8
011_K00013348-BFG30-L1N2D1-E-K0KK-02694908,10.688,내가 무심코 한 말에 친구의 마음이 다치지 않았는지 하루 세 번 정도 반성하는 시간을 가져야겠다,내가 무신코 한 말에 친구의 마음이 다치지 않았는지 하루 세 번 정도 반성하는 시간을 가져야겠다,0.018867924528301886,0.06666666666666667,2.8116977214813232,0.2630705203481777,21.944444444444443,500.66015625,82.8
011_K00013348-BFG30-L1N2D1-E-K0KK-02694944,12.992,미국에서는 이 날을 기리기 위해 각종 행사를 하는데 우리 나라도 동참을 해서 행사를 개최한다고 한다,미국에서는 이날을 기리기 위해 각종 행사를 하는데 우리나라도 동참을 해서 행사를 개최한다고 한다,0.03636363636363636,0.26666666666666666,2.91097092628479,0.22405872277438346,22.33888888888889,500.9296875,82.8
011_K00013585-BFG23-L1N2D1-E-K0KK-01628347,5.952,나보다 두 배는 혼나는 것 같다,나보다 두 배는 혼나는 것 같다,0.0,0.0,2.4495060443878174,0.41154335423182414,21.594444444444445,511.9140625,82.9
011_K00013585-BFG23-L1N2D1-E-K0KK-01699789,8.576,포즈를 잘 취해주고 재미있는 표정을 잘해서 맘에 드는 사진이 많이 나온다,포즈를 덜 취해주고 재미있는 표정을 잘해서 맘에 드는 사진이 많이 나온다,0.025,0.09090909090909091,2.642937660217285,0.3081783652305603,21.633333333333333,497.75390625,82.4
011_K00013585-BFG23-L1N2D1-E-K0KK-01700102,5.888,동생의 우는 소리를 듣고 엄마가 뛰어오셨다,동생의 웃는 소리를 듣고 엄마가 뛰어오셨다,0.043478260869565216,0.16666666666666666,2.4991865158081055,0.42445423162501794,21.711111111111112,514.828125,82.6
011_K00013585-BFG23-L1N2D1-E-K0KK-01700785,6.656,혹시 내 짝지도 나랑 친해지고 싶었던 것이 아니었을까,혹시 내 짝지도 나랑 친해지고 싶었던 건 아니었을까,0.06896551724137931,0.125,2.612778425216675,0.39254483551933217,22.08888888888889,515.4765625,83.0
011_K00013585-BFG23-L1N2D1-E-K0KK-01700799,6.784,우리 아빠는 항상 아무거나 함부로 먹지 말라고 하셨는데…,우리 아빠는 항상 아무거나 함부로 먹지 말라고 하셨는데,0.03225806451612903,0.125,2.5729475021362305,0.37926702566866605,21.66111111111111,515.6640625,82.9
011_K00013585-BFG23-L1N2D1-E-K0KK-01700840,7.04,고운 말의 중요성을 깨달았고 상냥하고 착한 어린이가 되어야겠다,고말을 중독성을 깨달았고 상냥하고 착한 어린이가 되어야겠다,0.11764705882352941,0.375,2.713632822036743,0.38545920767567377,21.58888888888889,498.09375,82.8
011_K00013585-BFG23-L1N2D1-E-K0KK-01725369,5.888,감을 먹으라고 잔소리를 계속하신다,감을 먹으라고 잔소리를 개똑했습니다,0.2777777777777778,0.25,2.57965350151062,0.43812049957721133,21.549999999999997,511.8515625,83.2
011_K00013585-BFG23-L1N2D1-E-K0KK-01725491,6.208,작은 새 한 마리가 인사하러 갔다가 어머나,작은 새 한 마리가 인사하러 갔다가 어머나,0.0,0.0,2.503835916519165,0.4033240844908449,21.711111111111112,513.18359375,83.4
011_K00013585-BFG23-L1N2D1-E-K0KK-01725647,6.72,두근두근 또 설레는 마음으로 염색을 하고 머리를 감았다,두근두근 또 설레는 마음으로 염색을 하고 머지를 감았다,0.03333333333333333,0.125,3.2754926681518555,0.48742450418926425,21.905555555555555,497.60546875,83.3
011_K00013585-BFG23-L1N2D1-E-K0KK-01725690,6.208,책을 좋아하는 여우 아저씨는 책을 맛있게 먹곤 했어요,책을 좋아하는 여우아저씨는 책을 맛있게 먹고 냈어요,0.10344827586206896,0.5,3.7506723403930664,0.6041675806045532,21.65,514.24609375,83.2
011_K00013585-BFG23-L1N2D2-E-K0KK-01769095,6.144,가족 소개를 할 때 할머니와 아빠랑 살고 있다고 했다,가족 수개를 할 때 할머니와 아빠랑 살고 있다고 했다,0.034482758620689655,0.1111111111111111,3.7411324977874756,0.6089082841450969,21.811111111111114,515.05859375,83.2
011_K00013585-BFG23-L1N2D2-E-K0KK-01769119,6.144,그래도 굳이 그 이야기를 꺼내는 아이는 없었다,그래도 굳이 그 이야기를 꺼내는 아이는 없었다,0.0,0.0,3.685994863510132,0.5999340598161021,21.87222222222222,515.44921875,83.2
011_K00013585-BFG23-L1N2D2-E-K0KK-01769617,5.12,언젠가는 손님들이 용돈을 주시기도 했습니다,언젠가는 손님들의 용돈을 주시기도 했습니다,0.043478260869565216,0.2,3.735480308532715,0.7295859977602959,21.672222222222224,515.515625,83.3
011_K00013585-BFG23-L1N2D2-E-K0KK-01769675,8.192,아빠는 할아버지께 이제 좀 쉬시라고 하시지만 할아버지는 조금만 더 한다고 하십니다,아빠는 할아버지께 이제 좀 쉴시라고 하시지만 할아버지는 조금만 더 한다고 하십니다,0.022222222222222223,0.09090909090909091,4.176873445510864,0.5098722467664629,21.438888888888886,500.41015625,83.4
011_K00013585-BFG23-L1N2D2-E-K0KK-01769809,6.144,엄마는 키가 꽤 크고 늘씬하지만 아빠는 작고 통통하다,엄마는 키 겹게 크고 늘씬하지만 아빠는 자꾸 통통하다,0.1724137931034483,0.375,3.9478487968444824,0.6425535151114067,21.65,515.62890625,83.5
011_K00013585-BFG23-L1N2D2-E-K0KK-01769836,4.096,"""야 너 몇 살이야""",야 너 몇살이야,0.2727272727272727,0.75,3.5202648639678955,0.859439664054662,21.394444444444446,515.62890625,83.6
011_K00013585-BFG23-L1N2D2-E-K0KK-01769846,8.192,나는 열 살인데 아홉 살도 아니고 여덟 살도 아니고 고작 일곱 살짜리가 저렇게 묻다니 화가 난다,나는 10살인데 9살도 아니고 8살도 아니고 7살 자리가 저렇게 묻다니 화가 난다,0.2830188679245283,0.5625,3.9895219802856445,0.48700219485908747,21.683333333333334,498.1953125,83.4
011_K00013585-BFG23-L1N2D2-E-K0KK-01806410,7.168,여름휴가에 비가 내리면 집에서 놀아야만 한다,여름 휴가에 비가 내리면 집에서 놀아야만 한다,0.041666666666666664,0.3333333333333333,3.743196487426758,0.5222093313932419,21.711111111111112,515.0234375,83.5
011_K00013585-BFG23-L1N2D2-E-K0KK-01806419,9.216,비 오는 날에 베란다에 앉아서 스마트폰을 보게 된다면 행복할 것 같다,비 오는 날에 베란다에 앉아서 스마트폰을 보게 된다면 행복할 것 같다,0.0,0.0,4.076433897018433,0.4423213863952293,21.822222222222223,498.7109375,83.3
011_K00013585-BFG23-L1N2D2-E-K0KK-01806421,8.192,그 소리를 들으면서 내가 좋아하는 것을 한다면 얼마나 기분이 좋을까,그 소리를 들으면서 내가 좋아하는 것처럼 되면 얼마나 기분이 좋을까,0.10810810810810811,0.2,3.6892218589782715,0.45034446520730853,21.894444444444446,513.13671875,83.4
011_K00013585-BFG23-L1N2D2-E-K0KK-01806423,6.144,일요일부터 기침이 나기 시작했다,1월부터 기침이 나기 시작했다,0.17647058823529413,0.25,3.573854446411133,0.5816820388038954,21.505555555555556,513.13671875,83.2
011_K00013585-BFG23-L1N2D2-E-K0KK-01806511,6.144,다음날 학교에 가지 않았다,다음 날 학교에 가지 않았다,0.07142857142857142,0.5,3.497323513031006,0.569225832199057,21.805555555555557,513.15234375,83.1
011_K00013585-BFG23-L1N2D2-E-K0KK-01806536,7.168,무려 한 시간이 넘게 기다리고 진료를 볼 수 있었다,무려 1시간이 넘게 자리고 진료를 볼 수 있었다,0.14285714285714285,0.3333333333333333,3.7530388832092285,0.5235824334834303,21.48888888888889,515.453125,83.2
011_K00013585-BFG23-L1N2D2-E-K0KK-01806554,8.192,아무튼 빵집에서 돌아와서 약을 먹으려는데 약통이 없었다,아무튼 빵집에서 돌아와서 약을 먹으려는데 약통이 없었다,0.0,0.0,4.00254487991333,0.4885919042862952,21.944444444444443,496.67578125,83.0
011_K00013585-BFG23-L1N2D2-E-K0KK-01806557,7.168,오늘 병원에 사람이 어마무시하게 많았었다,오늘 병원의 사람이 어마무시하게 많았었다,0.045454545454545456,0.2,3.584228515625,0.5000318799700055,21.83888888888889,511.48046875,83.0
